=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.11.10 12:48:42 =~=~=~=~=~=~=~=~=~=~=~=
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q1    358, 3292, 3187,   99,    6,   0.0301,  9.1955, 10.6262, -0.3123,  0.0217,  0.0626,
Q0    359, 3433, 3274,  150,    9,   0.0437,  9.5627, 10.4591, -0.0009,  0.0625,  0.0459,
Q1    359, 3304, 3203,   99,    2,   0.0300,  9.2033, 10.6588, -0.3148,  0.0226,  0.0659,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    360, 3442, 3290,  150,    2,   0.0436,  9.5611, 10.4730, -0.0035,  0.0623,  0.0473,
Q1    360, 3317, 3217,   99,    1,   0.0298,  9.2139, 10.6618, -0.3175,  0.0238,  0.0662,
Q0    361, 3453, 3303,  150,    0,   0.0434,  9.5651, 10.4832, -0.0067,  0.0628,  0.0483,
Q1    361, 3326, 3225,   99,    2,   0.0298,  9.2133, 10.6576, -0.3194,  0.0237,  0.0658,
Q0    362, 3460, 3310,  150,    0,   0.0434,  9.5580, 10.4820, -0.0087,  0.0620,  0.0482,
Q1    362, 3337, 3231,   99,    7,   0.0297,  9.2182, 10.6401, -0.3216,  0.0242,  0.0640,
Q0    363, 3470, 3320,  150,    0,   0.0432,  9.5592, 10.4891, -0.0115,  0.0621,  0.0489,
Q1    363, 3349, 3240,  101,    8,   0.0302,  9.2259, 10.6359, -0.3104,  0.0251,  0.0636,
Q0    364, 3479, 3329,  150,    0,   0.0431,  9.5577, 10.4965, -0.0141,  0.0620,  0.0496,
Q1    364, 3359, 3251,  101,    7,   0.0301,  9.2280, 10.6328, -0.3124,  0.0253,  0.0633,
Q0    365, 3491, 3338,  150,    3,   0.0430,  9.5644, 10.4920, -0.0175,  0.0627,  0.0492,
Q1    365, 3378, 3265,  104,    9,   0.0308,  9.2548, 10.6475, -0.2960,  0.0283,  0.0648,
Q0    366, 3503, 3351,  150,    2,   0.0428,  9.5710, 10.4987, -0.0209,  0.0634,  0.0499,
Q1    366, 3391, 3276,  105,   10,   0.0310,  9.2650, 10.6478, -0.2920,  0.0294,  0.0648,
Q0    367, 3520, 3360,  150,   10,   0.0426,  9.5913, 10.4929, -0.0256,  0.0657,  0.0493,
Q1    367, 3400, 3289,  105,    6,   0.0309,  9.2643, 10.6525, -0.2938,  0.0294,  0.0652,
Q0    368, 3534, 3367,  157,   10,   0.0444,  9.6033, 10.4808,  0.0159,  0.0670,  0.0481,
Q1    368, 3413, 3294,  109,   10,   0.0319,  9.2745, 10.6355, -0.2697,  0.0305,  0.0635,
Q0    369, 3541, 3377,  158,    6,   0.0446,  9.5962, 10.4804,  0.0203,  0.0662,  0.0480,
Q1    369, 3426, 3303,  114,    9,   0.0333,  9.2846, 10.6287, -0.2391,  0.0316,  0.0629,
Q0    370, 3555, 3388,  158,    9,   0.0444,  9.6081, 10.4712,  0.0163,  0.0676,  0.0471,
Q1    370, 3436, 3310,  118,    8,   0.0343,  9.2865, 10.6150, -0.2147,  0.0318,  0.0615,
Q0    371, 3567, 3398,  160,    9,   0.0449,  9.6146, 10.4792,  0.0257,  0.0683,  0.0479,
Q1    371, 3444, 3318,  118,    8,   0.0343,  9.2830, 10.6077, -0.2165,  0.0314,  0.0608,
Q0    372, 3574, 3412,  160,    2,   0.0448,  9.6075, 10.4883,  0.0237,  0.0675,  0.0488,
Q1    372, 3455, 3323,  122,   10,   0.0353,  9.2876, 10.5900, -0.1926,  0.0320,  0.0590,
Q0    373, 3583, 3422,  160,    1,   0.0447,  9.6059, 10.4821,  0.0211,  0.0673,  0.0482,
Q1    373, 3462, 3334,  123,    5,   0.0355,  9.2815, 10.5883, -0.1876,  0.0313,  0.0588,
Q0    374, 3591, 3427,  160,    4,   0.0446,  9.6016, 10.4714,  0.0188,  0.0668,  0.0471,
Q1    374, 3474, 3340,  127,    7,   0.0366,  9.2888, 10.5763, -0.1641,  0.0321,  0.0576,
Q0    375, 3599, 3439,  160,    0,   0.0445,  9.5973, 10.4760,  0.0166,  0.0664,  0.0476,
Q1    375, 3483, 3353,  127,    3,   0.0365,  9.2880, 10.5825, -0.1662,  0.0320,  0.0583,
Q0    376, 3610, 3449,  160,    1,   0.0443,  9.6011, 10.4746,  0.0135,  0.0668,  0.0475,
Q1    376, 3491, 3363,  127,    1,   0.0364,  9.2846, 10.5837, -0.1681,  0.0316,  0.0584,
Q0    377, 3616, 3456,  160,    0,   0.0442,  9.5915, 10.4808,  0.0118,  0.0657,  0.0481,
Q1    377, 3504, 3374,  127,    3,   0.0362,  9.2944, 10.5807, -0.1712,  0.0327,  0.0581,
Q0    378, 3621, 3461,  160,    0,   0.0442,  9.5794, 10.4803,  0.0104,  0.0644,  0.0480,
Q1    378, 3512, 3385,  127,    0,   0.0362,  9.2910, 10.5927, -0.1731,  0.0323,  0.0593,
Q0    379, 3629, 3469,  160,    0,   0.0441,  9.5752, 10.4768,  0.0082,  0.0639,  0.0477,
Q1    379, 3519, 3392,  127,    0,   0.0361,  9.2850, 10.5932, -0.1748,  0.0317,  0.0593,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    380, 3642, 3480,  160,    2,   0.0439,  9.5842, 10.4818,  0.0046,  0.0649,  0.0482,
Q1    380, 3532, 3402,  127,    3,   0.0360,  9.2947, 10.5959, -0.1778,  0.0327,  0.0596,
Q0    381, 3654, 3490,  160,    4,   0.0438,  9.5906, 10.4837,  0.0013,  0.0656,  0.0484,
Q1    381, 3546, 3412,  127,    7,   0.0358,  9.3071, 10.5954, -0.1810,  0.0341,  0.0595,
Q0    382, 3662, 3498,  160,    4,   0.0437,  9.5864, 10.4765, -0.0009,  0.0652,  0.0477,
Q1    382, 3553, 3426,  127,    0,   0.0357,  9.3010, 10.6070, -0.1827,  0.0334,  0.0607,
Q0    383, 3672, 3506,  160,    6,   0.0436,  9.5875, 10.4643, -0.0036,  0.0653,  0.0464,
Q1    383, 3559, 3432,  127,    0,   0.0357,  9.2924, 10.6102, -0.1840,  0.0325,  0.0610,
Q0    384, 3679, 3518,  160,    1,   0.0435,  9.5807, 10.4727, -0.0055,  0.0645,  0.0473,
Q1    384, 3568, 3436,  127,    5,   0.0356,  9.2917, 10.5881, -0.1861,  0.0324,  0.0588,
Q0    385, 3686, 3526,  160,    0,   0.0434,  9.5740, 10.4732, -0.0074,  0.0638,  0.0473,
Q1    385, 3573, 3443,  127,    3,   0.0355,  9.2805, 10.5772, -0.1872,  0.0312,  0.0577,
Q0    386, 3694, 3534,  160,    0,   0.0433,  9.5699, 10.4738, -0.0096,  0.0633,  0.0474,
Q1    386, 3580, 3452,  127,    1,   0.0355,  9.2746, 10.5720, -0.1888,  0.0305,  0.0572,
Q0    387, 3699, 3539,  160,    0,   0.0433,  9.5581, 10.4579, -0.0109,  0.0620,  0.0458,
Q1    387, 3592, 3459,  127,    6,   0.0354,  9.2817, 10.5608, -0.1915,  0.0313,  0.0561,
Q0    388, 3709, 3545,  160,    4,   0.0431,  9.5593, 10.4614, -0.0136,  0.0621,  0.0461,
Q1    388, 3595, 3468,  127,    0,   0.0353,  9.2655, 10.5622, -0.1922,  0.0295,  0.0562,
Q0    389, 3717, 3557,  160,    0,   0.0430,  9.5553, 10.4699, -0.0157,  0.0617,  0.0470,
Q1    389, 3603, 3473,  127,    4,   0.0352,  9.2648, 10.5497, -0.1942,  0.0294,  0.0550,
Q0    390, 3721, 3561,  160,    0,   0.0430,  9.5410, 10.4666, -0.0168,  0.0601,  0.0467,
Q1    390, 3612, 3482,  127,    3,   0.0352,  9.2615, 10.5434, -0.1960,  0.0291,  0.0543,
Q0    391, 3728, 3568,  160,    0,   0.0429,  9.5345, 10.4632, -0.0186,  0.0594,  0.0463,
Q1    391, 3620, 3493,  127,    0,   0.0351,  9.2583, 10.5586, -0.1978,  0.0287,  0.0559,
Q0    392, 3736, 3576,  160,    0,   0.0428,  9.5306, 10.4592, -0.0207,  0.0590,  0.0459,
Q1    392, 3635, 3505,  127,    3,   0.0349,  9.2730, 10.5649, -0.2011,  0.0303,  0.0565,
Q0    393, 3747, 3583,  160,    4,   0.0427,  9.5344, 10.4589, -0.0236,  0.0594,  0.0459,
Q1    393, 3644, 3513,  127,    4,   0.0349,  9.2723, 10.5549, -0.2031,  0.0303,  0.0555,
Q0    394, 3752, 3590,  160,    2,   0.0426,  9.5228, 10.4494, -0.0249,  0.0581,  0.0449,
Q1    394, 3650, 3523,  127,    0,   0.0348,  9.2640, 10.5622, -0.2044,  0.0293,  0.0562,
Q0    395, 3763, 3602,  160,    1,   0.0425,  9.5266, 10.4561, -0.0277,  0.0585,  0.0456,
Q1    395, 3660, 3529,  127,    4,   0.0347,  9.2658, 10.5484, -0.2065,  0.0295,  0.0548,
Q0    396, 3769, 3609,  160,    0,   0.0425,  9.5177, 10.4532, -0.0293,  0.0575,  0.0453,
Q1    396, 3671, 3539,  127,    5,   0.0346,  9.2702, 10.5468, -0.2089,  0.0300,  0.0547,
Q0    397, 3781, 3619,  160,    2,   0.0423,  9.5239, 10.4521, -0.0324,  0.0582,  0.0452,
Q1    397, 3681, 3548,  127,    6,   0.0345,  9.2720, 10.5410, -0.2111,  0.0302,  0.0541,
Q0    398, 3788, 3627,  160,    1,   0.0422,  9.5176, 10.4462, -0.0342,  0.0575,  0.0446,
Q1    398, 3691, 3555,  127,    9,   0.0344,  9.2739, 10.5273, -0.2132,  0.0304,  0.0527,
Q0    399, 3799, 3636,  160,    3,   0.0421,  9.5213, 10.4417, -0.0370,  0.0579,  0.0442,
Q1    399, 3697, 3564,  127,    6,   0.0344,  9.2657, 10.5221, -0.2145,  0.0295,  0.0522,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    400, 3805, 3642,  160,    3,   0.0420,  9.5125, 10.4274, -0.0385,  0.0569,  0.0427,
Q1    400, 3709, 3571,  129,    9,   0.0348,  9.2725, 10.5120, -0.2047,  0.0303,  0.0512,
Q0    401, 3819, 3649,  161,    9,   0.0422,  9.5237, 10.4204, -0.0360,  0.0582,  0.0420,
Q1    401, 3717, 3585,  129,    3,   0.0347,  9.2693, 10.5126, -0.2064,  0.0299,  0.0513,
Q0    402, 3831, 3653,  169,    9,   0.0441,  9.5299, 10.4024,  0.0087,  0.0589,  0.0402,
Q1    402, 3723, 3594,  129,    0,   0.0346,  9.2612, 10.5158, -0.2077,  0.0290,  0.0516,
Q0    403, 3842, 3664,  174,    4,   0.0453,  9.5335, 10.4040,  0.0356,  0.0593,  0.0404,
Q1    403, 3731, 3601,  129,    1,   0.0346,  9.2581, 10.5104, -0.2094,  0.0287,  0.0510,
Q0    404, 3854, 3674,  174,    6,   0.0451,  9.5396, 10.4021,  0.0324,  0.0600,  0.0402,
Q1    404, 3746, 3612,  129,    5,   0.0344,  9.2723, 10.5128, -0.2126,  0.0303,  0.0513,
Q0    405, 3861, 3682,  174,    5,   0.0451,  9.5333, 10.3932,  0.0305,  0.0593,  0.0393,
Q1    405, 3756, 3623,  129,    4,   0.0343,  9.2741, 10.5132, -0.2147,  0.0305,  0.0513,
Q0    406, 3872, 3692,  174,    6,   0.0449,  9.5369, 10.3902,  0.0276,  0.0597,  0.0390,
Q1    406, 3763, 3632,  129,    2,   0.0343,  9.2685, 10.5010, -0.2161,  0.0298,  0.0501,
Q0    407, 3883, 3702,  174,    7,   0.0448,  9.5405, 10.3901,  0.0247,  0.0601,  0.0390,
Q1    407, 3772, 3641,  129,    2,   0.0342,  9.2678, 10.5054, -0.2180,  0.0298,  0.0505,
Q0    408, 3894, 3712,  174,    8,   0.0447,  9.5441, 10.3878,  0.0218,  0.0605,  0.0388,
Q1    408, 3781, 3651,  129,    1,   0.0341,  9.2672, 10.5099, -0.2198,  0.0297,  0.0510,
Q0    409, 3899, 3724,  174,    1,   0.0446,  9.5330, 10.3863,  0.0205,  0.0592,  0.0386,
Q1    409, 3786, 3657,  129,    0,   0.0341,  9.2567, 10.5113, -0.2209,  0.0285,  0.0511,
Q0    410, 3910, 3728,  174,    8,   0.0445,  9.5366, 10.3738,  0.0176,  0.0596,  0.0374,
Q1    410, 3796, 3661,  129,    6,   0.0340,  9.2585, 10.5012, -0.2229,  0.0287,  0.0501,
Q0    411, 3922, 3737,  178,    7,   0.0454,  9.5426, 10.3682,  0.0378,  0.0603,  0.0368,
Q1    411, 3805, 3673,  129,    3,   0.0339,  9.2579, 10.5002, -0.2248,  0.0287,  0.0500,
Q0    412, 3930, 3742,  179,    9,   0.0455,  9.5388, 10.3583,  0.0415,  0.0599,  0.0358,
Q1    412, 3814, 3684,  129,    1,   0.0338,  9.2573, 10.4987, -0.2266,  0.0286,  0.0499,
Q0    413, 3937, 3757,  179,    1,   0.0455,  9.5327, 10.3677,  0.0396,  0.0592,  0.0368,
Q1    413, 3822, 3690,  129,    3,   0.0338,  9.2542, 10.4931, -0.2282,  0.0282,  0.0493,
Q0    414, 3940, 3761,  179,    0,   0.0454,  9.5169, 10.3686,  0.0389,  0.0574,  0.0369,
Q1    414, 3827, 3698,  129,    0,   0.0337,  9.2440, 10.5004, -0.2292,  0.0271,  0.0500,
Q0    415, 3952, 3773,  179,    0,   0.0453,  9.5229, 10.3758,  0.0357,  0.0581,  0.0376,
Q1    415, 3848, 3713,  129,    6,   0.0335,  9.2723, 10.5075, -0.2334,  0.0303,  0.0507,
Q0    416, 3958, 3778,  179,    1,   0.0452,  9.5144, 10.3703,  0.0341,  0.0572,  0.0370,
Q1    416, 3858, 3721,  129,    8,   0.0334,  9.2740, 10.5051, -0.2354,  0.0304,  0.0505,
Q0    417, 3966, 3787,  179,    0,   0.0451,  9.5108, 10.3853,  0.0320,  0.0568,  0.0385,
Q1    417, 3866, 3737,  129,    0,   0.0334,  9.2734, 10.5180, -0.2370,  0.0304,  0.0518,
Q0    418, 3980, 3798,  179,    3,   0.0450,  9.5215, 10.3937,  0.0284,  0.0579,  0.0394,
Q1    418, 3876, 3746,  129,    1,   0.0333,  9.2727, 10.5247, -0.2390,  0.0303,  0.0525,
Q0    419, 3989, 3810,  179,    0,   0.0449,  9.5203, 10.4107,  0.0261,  0.0578,  0.0411,
Q1    419, 3888, 3754,  129,    5,   0.0332,  9.2792, 10.5164, -0.2413,  0.0310,  0.0516,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    420, 3994, 3815,  179,    0,   0.0448,  9.5095, 10.4059,  0.0248,  0.0566,  0.0406,
Q1    420, 3897, 3763,  129,    5,   0.0331,  9.2786, 10.5147, -0.2431,  0.0310,  0.0515,
Q0    421, 3997, 3818,  179,    0,   0.0448,  9.4941, 10.4059,  0.0240,  0.0549,  0.0406,
Q1    421, 3904, 3773,  129,    2,   0.0330,  9.2732, 10.5087, -0.2444,  0.0304,  0.0509,
Q0    422, 4009, 3829,  179,    1,   0.0446,  9.5000, 10.4144,  0.0210,  0.0556,  0.0414,
Q1    422, 3915, 3786,  129,    0,   0.0330,  9.2773, 10.5244, -0.2465,  0.0308,  0.0524,
Q0    423, 4016, 3833,  179,    4,   0.0446,  9.4941, 10.4060,  0.0192,  0.0549,  0.0406,
Q1    423, 3921, 3791,  129,    1,   0.0329,  9.2695, 10.5282, -0.2477,  0.0299,  0.0528,
Q0    424, 4027, 3845,  179,    3,   0.0444,  9.4976, 10.4109,  0.0164,  0.0553,  0.0411,
Q1    424, 3930, 3799,  129,    2,   0.0328,  9.2689, 10.5233, -0.2494,  0.0299,  0.0523,
Q0    425, 4033, 3852,  179,    2,   0.0444,  9.4894, 10.4023,  0.0149,  0.0544,  0.0402,
Q1    425, 3941, 3807,  129,    5,   0.0327,  9.2729, 10.5164, -0.2515,  0.0303,  0.0516,
Q0    426, 4039, 3860,  179,    0,   0.0443,  9.4812, 10.4079,  0.0134,  0.0535,  0.0408,
Q1    426, 3945, 3816,  129,    0,   0.0327,  9.2606, 10.5089, -0.2523,  0.0290,  0.0509,
Q0    427, 4054, 3872,  179,    3,   0.0442,  9.4941, 10.4068,  0.0096,  0.0549,  0.0407,
Q1    427, 3954, 3822,  129,    3,   0.0326,  9.2600, 10.5069, -0.2540,  0.0289,  0.0507,
Q0    428, 4062, 3881,  179,    2,   0.0441,  9.4907, 10.4066,  0.0077,  0.0545,  0.0407,
Q1    428, 3962, 3833,  129,    0,   0.0326,  9.2570, 10.5096, -0.2555,  0.0286,  0.0510,
Q0    429, 4074, 3885,  179,   10,   0.0439,  9.4965, 10.3904,  0.0047,  0.0552,  0.0390,
Q1    429, 3972, 3837,  129,    6,   0.0325,  9.2587, 10.4941, -0.2574,  0.0287,  0.0494,
Q0    430, 4083, 3893,  183,    7,   0.0448,  9.4953, 10.3820,  0.0249,  0.0550,  0.0382,
Q1    430, 3979, 3844,  129,    6,   0.0324,  9.2535, 10.4816, -0.2587,  0.0282,  0.0482,
Q0    431, 4089, 3901,  183,    5,   0.0448,  9.4872, 10.3671,  0.0234,  0.0541,  0.0367,
Q1    431, 3986, 3850,  129,    6,   0.0324,  9.2483, 10.4652, -0.2600,  0.0276,  0.0465,
Q0    432, 4096, 3905,  183,    8,   0.0447,  9.4815, 10.3595,  0.0216,  0.0535,  0.0359,
Q1    432, 3993, 3857,  129,    7,   0.0323,  9.2431, 10.4612, -0.2613,  0.0270,  0.0461,
Q0    433, 4104, 3915,  185,    4,   0.0451,  9.4781, 10.3577,  0.0308,  0.0531,  0.0358,
Q1    433, 4004, 3866,  130,    8,   0.0325,  9.2471, 10.4480, -0.2576,  0.0275,  0.0448,
Q0    434, 4117, 3922,  185,   10,   0.0449,  9.4862, 10.3473,  0.0275,  0.0540,  0.0347,
Q1    434, 4012, 3873,  131,    8,   0.0326,  9.2465, 10.4427, -0.2536,  0.0274,  0.0443,
Q0    435, 4128, 3932,  188,    8,   0.0455,  9.4897, 10.3463,  0.0414,  0.0544,  0.0346,
Q1    435, 4022, 3888,  131,    3,   0.0326,  9.2460, 10.4559, -0.2552,  0.0273,  0.0456,
Q0    436, 4135, 3946,  188,    1,   0.0455,  9.4839, 10.3572,  0.0396,  0.0538,  0.0357,
Q1    436, 4031, 3898,  131,    2,   0.0325,  9.2454, 10.4517, -0.2569,  0.0273,  0.0452,
Q0    437, 4141, 3953,  188,    0,   0.0454,  9.4760, 10.3564,  0.0381,  0.0529,  0.0356,
Q1    437, 4042, 3906,  131,    5,   0.0324,  9.2494, 10.4501, -0.2589,  0.0277,  0.0450,
Q0    438, 4145, 3957,  188,    0,   0.0454,  9.4635, 10.3605,  0.0371,  0.0515,  0.0360,
Q1    438, 4051, 3918,  131,    2,   0.0323,  9.2489, 10.4532, -0.2606,  0.0277,  0.0453,
Q0    439, 4156, 3966,  188,    2,   0.0452,  9.4670, 10.3633,  0.0344,  0.0519,  0.0363,
Q1    439, 4059, 3928,  131,    0,   0.0323,  9.2460, 10.4486, -0.2620,  0.0273,  0.0449,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    440, 4166, 3971,  188,    7,   0.0451,  9.4682, 10.3483,  0.0319,  0.0520,  0.0348,
Q1    440, 4068, 3932,  131,    5,   0.0322,  9.2455, 10.4274, -0.2636,  0.0273,  0.0427,
Q0    441, 4178, 3979,  190,    9,   0.0455,  9.4739, 10.3418,  0.0399,  0.0527,  0.0342,
Q1    441, 4081, 3939,  132,   10,   0.0323,  9.2540, 10.4190, -0.2604,  0.0282,  0.0419,
Q0    442, 4189, 3990,  192,    7,   0.0458,  9.4774, 10.3428,  0.0481,  0.0530,  0.0343,
Q1    442, 4087, 3948,  133,    6,   0.0325,  9.2466, 10.4197, -0.2559,  0.0274,  0.0420,
Q0    443, 4200, 3998,  193,    9,   0.0460,  9.4808, 10.3357,  0.0508,  0.0534,  0.0336,
Q1    443, 4099, 3956,  135,    8,   0.0329,  9.2528, 10.4127, -0.2469,  0.0281,  0.0413,
Q0    444, 4207, 4010,  193,    4,   0.0459,  9.4752, 10.3372,  0.0490,  0.0528,  0.0337,
Q1    444, 4110, 3967,  135,    8,   0.0328,  9.2568, 10.4139, -0.2489,  0.0285,  0.0414,
Q0    445, 4210, 4017,  193,    0,   0.0458,  9.4607, 10.3468,  0.0483,  0.0512,  0.0347,
Q1    445, 4116, 3975,  135,    6,   0.0328,  9.2494, 10.4065, -0.2500,  0.0277,  0.0406,
Q0    446, 4217, 4023,  193,    1,   0.0458,  9.4552, 10.3489,  0.0465,  0.0506,  0.0349,
Q1    446, 4130, 3986,  136,    8,   0.0329,  9.2601, 10.4081, -0.2470,  0.0289,  0.0408,
Q0    447, 4228, 4033,  193,    2,   0.0456,  9.4586, 10.3519,  0.0438,  0.0510,  0.0352,
Q1    447, 4133, 3997,  136,    0,   0.0329,  9.2461, 10.4252, -0.2476,  0.0273,  0.0425,
Q0    448, 4239, 4045,  193,    1,   0.0455,  9.4621, 10.3577,  0.0411,  0.0513,  0.0358,
Q1    448, 4143, 4005,  136,    2,   0.0328,  9.2478, 10.4193, -0.2494,  0.0275,  0.0419,
Q0    449, 4249, 4056,  193,    0,   0.0454,  9.4633, 10.3560,  0.0386,  0.0515,  0.0356,
Q1    449, 4157, 4017,  136,    4,   0.0327,  9.2584, 10.4194, -0.2519,  0.0287,  0.0419,
Q0    450, 4260, 4067,  193,    0,   0.0453,  9.4667, 10.3599,  0.0360,  0.0519,  0.0360,
Q1    450, 4164, 4028,  136,    0,   0.0327,  9.2533, 10.4298, -0.2532,  0.0281,  0.0430,
Q0    451, 4270, 4076,  193,    1,   0.0452,  9.4678, 10.3605,  0.0335,  0.0520,  0.0360,
Q1    451, 4171, 4035,  136,    0,   0.0326,  9.2483, 10.4325, -0.2544,  0.0276,  0.0432,
Q0    452, 4274, 4081,  193,    0,   0.0452,  9.4558, 10.3603,  0.0326,  0.0506,  0.0360,
Q1    452, 4180, 4044,  136,    0,   0.0325,  9.2478, 10.4363, -0.2560,  0.0275,  0.0436,
Q0    453, 4286, 4090,  193,    3,   0.0450,  9.4614, 10.3547,  0.0297,  0.0513,  0.0355,
Q1    453, 4196, 4048,  138,   10,   0.0329,  9.2627, 10.4239, -0.2480,  0.0292,  0.0424,
Q0    454, 4294, 4099,  193,    2,   0.0449,  9.4581, 10.3575,  0.0278,  0.0509,  0.0358,
Q1    454, 4204, 4060,  138,    6,   0.0328,  9.2599, 10.4262, -0.2494,  0.0289,  0.0426,
Q0    455, 4301, 4108,  193,    0,   0.0449,  9.4527, 10.3554,  0.0261,  0.0503,  0.0355,
Q1    455, 4213, 4067,  138,    8,   0.0328,  9.2593, 10.4181, -0.2510,  0.0288,  0.0418,
Q0    456, 4312, 4119,  193,    0,   0.0448,  9.4561, 10.3643,  0.0235,  0.0507,  0.0364,
Q1    456, 4223, 4080,  138,    5,   0.0327,  9.2610, 10.4240, -0.2528,  0.0290,  0.0424,
Q0    457, 4319, 4124,  193,    2,   0.0447,  9.4508, 10.3493,  0.0218,  0.0501,  0.0349,
Q1    457, 4229, 4088,  138,    3,   0.0326,  9.2538, 10.4203, -0.2538,  0.0282,  0.0420,
Q0    458, 4327, 4132,  193,    2,   0.0446,  9.4476, 10.3478,  0.0199,  0.0497,  0.0348,
Q1    458, 4240, 4101,  138,    1,   0.0325,  9.2576, 10.4318, -0.2558,  0.0286,  0.0432,
Q0    459, 4337, 4140,  193,    4,   0.0445,  9.4488, 10.3410,  0.0176,  0.0499,  0.0341,
Q1    459, 4247, 4109,  138,    0,   0.0325,  9.2527, 10.4322, -0.2570,  0.0281,  0.0432,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    460, 4344, 4151,  193,    0,   0.0444,  9.4435, 10.3379,  0.0159,  0.0493,  0.0338,
Q1    460, 4256, 4117,  138,    1,   0.0324,  9.2522, 10.4330, -0.2586,  0.0280,  0.0433,
Q0    461, 4356, 4163,  193,    0,   0.0443,  9.4490, 10.3497,  0.0131,  0.0499,  0.0350,
Q1    461, 4266, 4125,  138,    3,   0.0323,  9.2538, 10.4249, -0.2603,  0.0282,  0.0425,
Q0    462, 4362, 4169,  193,    0,   0.0442,  9.4416, 10.3560,  0.0117,  0.0491,  0.0356,
Q1    462, 4277, 4133,  138,    6,   0.0323,  9.2576, 10.4206, -0.2622,  0.0286,  0.0421,
Q0    463, 4371, 4178,  193,    0,   0.0442,  9.4406, 10.3640,  0.0097,  0.0490,  0.0364,
Q1    463, 4283, 4141,  138,    4,   0.0322,  9.2505, 10.4212, -0.2632,  0.0278,  0.0421,
Q0    464, 4388, 4186,  193,    9,   0.0440,  9.4569, 10.3593,  0.0057,  0.0508,  0.0359,
Q1    464, 4293, 4149,  138,    6,   0.0321,  9.2522, 10.4207, -0.2650,  0.0280,  0.0421,
Q0    465, 4394, 4195,  196,    3,   0.0446,  9.4495, 10.3568,  0.0200,  0.0499,  0.0357,
Q1    465, 4303, 4161,  138,    4,   0.0321,  9.2538, 10.4239, -0.2667,  0.0282,  0.0424,
Q0    466, 4399, 4203,  196,    0,   0.0446,  9.4399, 10.3628,  0.0188,  0.0489,  0.0363,
Q1    466, 4320, 4171,  139,   10,   0.0322,  9.2704, 10.4186, -0.2643,  0.0300,  0.0419,
Q0    467, 4415, 4216,  196,    3,   0.0444,  9.4540, 10.3710,  0.0151,  0.0504,  0.0371,
Q1    467, 4324, 4184,  139,    1,   0.0321,  9.2591, 10.4287, -0.2649,  0.0288,  0.0429,
Q0    468, 4425, 4224,  196,    5,   0.0443,  9.4551, 10.3646,  0.0128,  0.0506,  0.0365,
Q1    468, 4337, 4195,  139,    3,   0.0320,  9.2671, 10.4303, -0.2671,  0.0297,  0.0430,
Q0    469, 4431, 4235,  196,    0,   0.0442,  9.4478, 10.3715,  0.0115,  0.0498,  0.0372,
Q1    469, 4353, 4206,  139,    8,   0.0319,  9.2815, 10.4326, -0.2698,  0.0313,  0.0433,
Q0    470, 4442, 4245,  196,    1,   0.0441,  9.4511, 10.3850,  0.0090,  0.0501,  0.0385,
Q1    470, 4364, 4215,  140,    9,   0.0321,  9.2851, 10.4287, -0.2664,  0.0317,  0.0429,
Q0    471, 4447, 4251,  196,    0,   0.0441,  9.4416, 10.3800,  0.0078,  0.0491,  0.0380,
Q1    471, 4376, 4222,  145,    9,   0.0331,  9.2909, 10.4192, -0.2423,  0.0323,  0.0419,
Q0    472, 4461, 4258,  196,    7,   0.0439,  9.4513, 10.3747,  0.0047,  0.0501,  0.0375,
Q1    472, 4386, 4229,  147,   10,   0.0335,  9.2924, 10.4098, -0.2336,  0.0325,  0.0410,
Q0    473, 4476, 4268,  199,    9,   0.0445,  9.4630, 10.3716,  0.0166,  0.0514,  0.0372,
Q1    473, 4394, 4242,  148,    4,   0.0337,  9.2896, 10.4163, -0.2298,  0.0322,  0.0416,
Q0    474, 4492, 4275,  208,    9,   0.0463,  9.4768, 10.3643,  0.0588,  0.0530,  0.0364,
Q1    474, 4402, 4249,  148,    6,   0.0336,  9.2890, 10.4072, -0.2314,  0.0321,  0.0407,
Q0    475, 4503, 4284,  211,    8,   0.0469,  9.4800, 10.3609,  0.0715,  0.0533,  0.0361,
Q1    475, 4413, 4258,  148,    7,   0.0335,  9.2905, 10.4043, -0.2331,  0.0323,  0.0404,
Q0    476, 4515, 4301,  211,    3,   0.0467,  9.4853, 10.3763,  0.0686,  0.0539,  0.0376,
Q1    476, 4417, 4269,  148,    0,   0.0335,  9.2794, 10.4140, -0.2338,  0.0310,  0.0414,
